tas,"	Year", Month, Country, ISO3, ISO2
25.9255,1973,10,OMN,,
23.315,1973,11,OMN,,
20.9911,1973,12,OMN,,
19.5135,1974,1,OMN,,
20.061,1974,2,OMN,,
23.9558,1974,3,OMN,,
26.3189,1974,4,OMN,,
29.2674,1974,5,OMN,,
29.2794,1974,6,OMN,,
29.3383,1974,7,OMN,,
28.3773,1974,8,OMN,,
27.9234,1974,9,OMN,,
26.2253,1974,10,OMN,,
23.4754,1974,11,OMN,,
21.4867,1974,12,OMN,,
20.2917,1975,1,OMN,,
20.7276,1975,2,OMN,,
22.3566,1975,3,OMN,,
26.6758,1975,4,OMN,,
29.6897,1975,5,OMN,,
30.0647,1975,6,OMN,,
28.6327,1975,7,OMN,,
28.0264,1975,8,OMN,,
27.7391,1975,9,OMN,,
25.7305,1975,10,OMN,,
23.0077,1975,11,OMN,,
21.4008,1975,12,OMN,,
19.8822,1976,1,OMN,,
21.3299,1976,2,OMN,,
23.2652,1976,3,OMN,,
26.5013,1976,4,OMN,,
29.5635,1976,5,OMN,,
30.3601,1976,6,OMN,,
29.7268,1976,7,OMN,,
27.9603,1976,8,OMN,,
26.9891,1976,9,OMN,,
26.4484,1976,10,OMN,,
23.9571,1976,11,OMN,,
21.7375,1976,12,OMN,,
19.0718,1977,1,OMN,,
21.1443,1977,2,OMN,,
24.75,1977,3,OMN,,
27.3118,1977,4,OMN,,
30.2581,1977,5,OMN,,
30.6727,1977,6,OMN,,
28.7403,1977,7,OMN,,
27.5616,1977,8,OMN,,
27.2759,1977,9,OMN,,
27.0617,1977,10,OMN,,
24.6817,1977,11,OMN,,
22.4915,1977,12,OMN,,
20.9685,1978,1,OMN,,
20.8739,1978,2,OMN,,
23.0452,1978,3,OMN,,
27.6237,1978,4,OMN,,
30.0037,1978,5,OMN,,
30.3103,1978,6,OMN,,
28.5042,1978,7,OMN,,
27.1058,1978,8,OMN,,
26.9073,1978,9,OMN,,
25.7405,1978,10,OMN,,
24.3871,1978,11,OMN,,
21.924,1978,12,OMN,,
20.1144,1979,1,OMN,,
20.825,1979,2,OMN,,
23.4379,1979,3,OMN,,
26.4045,1979,4,OMN,,
29.2208,1979,5,OMN,,
30.6767,1979,6,OMN,,
28.8825,1979,7,OMN,,
27.8036,1979,8,OMN,,
28.0293,1979,9,OMN,,
26.7995,1979,10,OMN,,
24.0635,1979,11,OMN,,
21.5402,1979,12,OMN,,
20.1851,1980,1,OMN,,
21.0793,1980,2,OMN,,
23.6454,1980,3,OMN,,
27.7536,1980,4,OMN,,
29.4946,1980,5,OMN,,
30.3535,1980,6,OMN,,
28.4098,1980,7,OMN,,
27.4193,1980,8,OMN,,
27.2948,1980,9,OMN,,
26.5314,1980,10,OMN,,
24.3492,1980,11,OMN,,
20.9405,1980,12,OMN,,
20.7971,1981,1,OMN,,
20.7978,1981,2,OMN,,
24.0354,1981,3,OMN,,
27.1783,1981,4,OMN,,
29.6795,1981,5,OMN,,
30.2768,1981,6,OMN,,
28.0431,1981,7,OMN,,
27.6332,1981,8,OMN,,
28.037,1981,9,OMN,,
26.5566,1981,10,OMN,,
23.5553,1981,11,OMN,,
21.6303,1981,12,OMN,,
20.0675,1982,1,OMN,,
20.6692,1982,2,OMN,,
23.3656,1982,3,OMN,,
26.645,1982,4,OMN,,
29.2796,1982,5,OMN,,
30.0365,1982,6,OMN,,
29.3508,1982,7,OMN,,
27.6318,1982,8,OMN,,
28.0323,1982,9,OMN,,
27.1098,1982,10,OMN,,
23.7554,1982,11,OMN,,
20.7304,1982,12,OMN,,
19.8068,1983,1,OMN,,
19.7446,1983,2,OMN,,
22.3131,1983,3,OMN,,
25.7228,1983,4,OMN,,
29.4638,1983,5,OMN,,
30.3007,1983,6,OMN,,
29.4709,1983,7,OMN,,
28.3022,1983,8,OMN,,
27.6152,1983,9,OMN,,
25.8638,1983,10,OMN,,
23.3585,1983,11,OMN,,
21.0989,1983,12,OMN,,
19.6275,1984,1,OMN,,
20.1866,1984,2,OMN,,
23.8054,1984,3,OMN,,
27.8245,1984,4,OMN,,
29.0675,1984,5,OMN,,
29.5131,1984,6,OMN,,
28.0335,1984,7,OMN,,
27.2401,1984,8,OMN,,
26.4966,1984,9,OMN,,
25.5539,1984,10,OMN,,
23.522,1984,11,OMN,,
21.7339,1984,12,OMN,,
21.099,1985,1,OMN,,
20.946,1985,2,OMN,,
23.9893,1985,3,OMN,,
26.8599,1985,4,OMN,,
29.4711,1985,5,OMN,,
29.3957,1985,6,OMN,,
27.6151,1985,7,OMN,,
27.7501,1985,8,OMN,,
27.4486,1985,9,OMN,,
26.0705,1985,10,OMN,,
24.0271,1985,11,OMN,,
21.2394,1985,12,OMN,,
19.4834,1986,1,OMN,,
20.6923,1986,2,OMN,,
23.5621,1986,3,OMN,,
27.334,1986,4,OMN,,
30.0831,1986,5,OMN,,
30.5696,1986,6,OMN,,
28.2349,1986,7,OMN,,
27.0724,1986,8,OMN,,
27.3425,1986,9,OMN,,
26.5727,1986,10,OMN,,
24.3188,1986,11,OMN,,
20.8573,1986,12,OMN,,
20.1142,1987,1,OMN,,
21.2456,1987,2,OMN,,
23.756,1987,3,OMN,,
27.0548,1987,4,OMN,,
29.7578,1987,5,OMN,,
30.7893,1987,6,OMN,,
29.3085,1987,7,OMN,,
28.2719,1987,8,OMN,,
27.7526,1987,9,OMN,,
26.9102,1987,10,OMN,,
24.4221,1987,11,OMN,,
21.6358,1987,12,OMN,,
19.8788,1988,1,OMN,,
21.7299,1988,2,OMN,,
24.0181,1988,3,OMN,,
27.5471,1988,4,OMN,,
29.9367,1988,5,OMN,,
30.51,1988,6,OMN,,
28.819,1988,7,OMN,,
27.7663,1988,8,OMN,,
28.4176,1988,9,OMN,,
26.542,1988,10,OMN,,
24.0144,1988,11,OMN,,
22.1614,1988,12,OMN,,
19.2918,1989,1,OMN,,
20.9555,1989,2,OMN,,
22.9616,1989,3,OMN,,
26.2975,1989,4,OMN,,
29.6308,1989,5,OMN,,
29.5619,1989,6,OMN,,
28.0292,1989,7,OMN,,
27.5051,1989,8,OMN,,
27.4515,1989,9,OMN,,
26.5632,1989,10,OMN,,
24.8138,1989,11,OMN,,
21.8835,1989,12,OMN,,
20.6469,1990,1,OMN,,
22.0383,1990,2,OMN,,
23.6697,1990,3,OMN,,
27.1644,1990,4,OMN,,
30.072,1990,5,OMN,,
30.0287,1990,6,OMN,,
28.4765,1990,7,OMN,,
27.6431,1990,8,OMN,,
27.7994,1990,9,OMN,,
26.6399,1990,10,OMN,,
24.5902,1990,11,OMN,,
22.435,1990,12,OMN,,
21.1568,1991,1,OMN,,
21.3615,1991,2,OMN,,
23.9816,1991,3,OMN,,
27.445,1991,4,OMN,,
29.1585,1991,5,OMN,,
29.7105,1991,6,OMN,,
28.1161,1991,7,OMN,,
26.6594,1991,8,OMN,,
26.8979,1991,9,OMN,,
25.7956,1991,10,OMN,,
23.8473,1991,11,OMN,,
22.0883,1991,12,OMN,,
19.2429,1992,1,OMN,,
20.4413,1992,2,OMN,,
22.1636,1992,3,OMN,,
25.2426,1992,4,OMN,,
29.2102,1992,5,OMN,,
30.5991,1992,6,OMN,,
29.2408,1992,7,OMN,,
28.0391,1992,8,OMN,,
27.3863,1992,9,OMN,,
26.2929,1992,10,OMN,,
23.8372,1992,11,OMN,,
22.2516,1992,12,OMN,,
20.0662,1993,1,OMN,,
21.6668,1993,2,OMN,,
23.651,1993,3,OMN,,
26.5939,1993,4,OMN,,
29.7427,1993,5,OMN,,
30.6175,1993,6,OMN,,
29.3665,1993,7,OMN,,
27.8529,1993,8,OMN,,
27.9496,1993,9,OMN,,
26.9057,1993,10,OMN,,
24.7191,1993,11,OMN,,
22.3464,1993,12,OMN,,
20.9221,1994,1,OMN,,
20.8125,1994,2,OMN,,
23.9522,1994,3,OMN,,
27.1631,1994,4,OMN,,
30.0348,1994,5,OMN,,
30.1088,1994,6,OMN,,
28.8147,1994,7,OMN,,
27.8068,1994,8,OMN,,
27.2054,1994,9,OMN,,
26.6097,1994,10,OMN,,
25.3231,1994,11,OMN,,
21.6873,1994,12,OMN,,
21.0164,1995,1,OMN,,
21.5047,1995,2,OMN,,
22.9553,1995,3,OMN,,
26.7106,1995,4,OMN,,
29.742,1995,5,OMN,,
30.1911,1995,6,OMN,,
28.7188,1995,7,OMN,,
28.2424,1995,8,OMN,,
27.8546,1995,9,OMN,,
26.7984,1995,10,OMN,,
24.0536,1995,11,OMN,,
22.1553,1995,12,OMN,,
20.7022,1996,1,OMN,,
21.6029,1996,2,OMN,,
24.0818,1996,3,OMN,,
27.2473,1996,4,OMN,,
29.6538,1996,5,OMN,,
29.989,1996,6,OMN,,
28.5252,1996,7,OMN,,
26.9834,1996,8,OMN,,
27.569,1996,9,OMN,,
25.9258,1996,10,OMN,,
23.4034,1996,11,OMN,,
21.3167,1996,12,OMN,,
19.9933,1997,1,OMN,,
21.233,1997,2,OMN,,
22.9721,1997,3,OMN,,
25.7047,1997,4,OMN,,
29.4264,1997,5,OMN,,
30.0823,1997,6,OMN,,
29.3384,1997,7,OMN,,
27.8444,1997,8,OMN,,
28.0846,1997,9,OMN,,
26.7836,1997,10,OMN,,
24.4378,1997,11,OMN,,
22.1584,1997,12,OMN,,
20.4646,1998,1,OMN,,
21.9306,1998,2,OMN,,
24.3368,1998,3,OMN,,
27.7877,1998,4,OMN,,
30.523,1998,5,OMN,,
30.9733,1998,6,OMN,,
29.376,1998,7,OMN,,
28.7038,1998,8,OMN,,
27.9795,1998,9,OMN,,
27.2373,1998,10,OMN,,
24.6796,1998,11,OMN,,
23.4702,1998,12,OMN,,
21.1393,1999,1,OMN,,
22.3123,1999,2,OMN,,
23.5717,1999,3,OMN,,
27.5076,1999,4,OMN,,
29.514,1999,5,OMN,,
29.4539,1999,6,OMN,,
28.2696,1999,7,OMN,,
27.3718,1999,8,OMN,,
27.779,1999,9,OMN,,
27.4009,1999,10,OMN,,
24.5122,1999,11,OMN,,
21.6641,1999,12,OMN,,
20.9999,2000,1,OMN,,
21.6406,2000,2,OMN,,
23.4423,2000,3,OMN,,
27.6953,2000,4,OMN,,
30.298,2000,5,OMN,,
30.241,2000,6,OMN,,
28.2353,2000,7,OMN,,
28.235,2000,8,OMN,,
27.3969,2000,9,OMN,,
27.162,2000,10,OMN,,
24.7239,2000,11,OMN,,
21.8177,2000,12,OMN,,
20.0105,2001,1,OMN,,
20.8847,2001,2,OMN,,
23.9919,2001,3,OMN,,
26.8606,2001,4,OMN,,
31.0978,2001,5,OMN,,
29.8061,2001,6,OMN,,
29.204,2001,7,OMN,,
28.038,2001,8,OMN,,
27.991,2001,9,OMN,,
27.6703,2001,10,OMN,,
24.6752,2001,11,OMN,,
23.4208,2001,12,OMN,,
20.7263,2002,1,OMN,,
21.3511,2002,2,OMN,,
24.5041,2002,3,OMN,,
27.442,2002,4,OMN,,
29.9371,2002,5,OMN,,
29.8807,2002,6,OMN,,
28.5259,2002,7,OMN,,
27.9135,2002,8,OMN,,
27.8205,2002,9,OMN,,
27.3062,2002,10,OMN,,
25.0132,2002,11,OMN,,
22.5296,2002,12,OMN,,
20.5479,2003,1,OMN,,
22.3337,2003,2,OMN,,
23.9906,2003,3,OMN,,
28.0773,2003,4,OMN,,
30.329,2003,5,OMN,,
30.727,2003,6,OMN,,
29.3088,2003,7,OMN,,
27.8193,2003,8,OMN,,
27.2222,2003,9,OMN,,
26.9825,2003,10,OMN,,
25.1274,2003,11,OMN,,
22.2443,2003,12,OMN,,
21.5893,2004,1,OMN,,
22.0505,2004,2,OMN,,
24.8985,2004,3,OMN,,
28.142,2004,4,OMN,,
30.0411,2004,5,OMN,,
30.06,2004,6,OMN,,
29.2538,2004,7,OMN,,
26.9093,2004,8,OMN,,
27.7931,2004,9,OMN,,
26.8102,2004,10,OMN,,
25.0552,2004,11,OMN,,
22.1805,2004,12,OMN,,
20.2655,2005,1,OMN,,
21.0991,2005,2,OMN,,
24.1118,2005,3,OMN,,
27.6151,2005,4,OMN,,
29.6371,2005,5,OMN,,
30.4948,2005,6,OMN,,
28.1779,2005,7,OMN,,
27.724,2005,8,OMN,,
27.9036,2005,9,OMN,,
26.9436,2005,10,OMN,,
24.87,2005,11,OMN,,
22.7702,2005,12,OMN,,
20.4295,2006,1,OMN,,
22.1141,2006,2,OMN,,
23.8324,2006,3,OMN,,
27.3198,2006,4,OMN,,
29.9535,2006,5,OMN,,
30.8769,2006,6,OMN,,
28.3924,2006,7,OMN,,
27.7682,2006,8,OMN,,
28.6742,2006,9,OMN,,
27.3099,2006,10,OMN,,
25.0073,2006,11,OMN,,
21.266,2006,12,OMN,,
20.1297,2007,1,OMN,,
22.4769,2007,2,OMN,,
24.309,2007,3,OMN,,
28.1499,2007,4,OMN,,
30.6611,2007,5,OMN,,
31.0088,2007,6,OMN,,
29.5644,2007,7,OMN,,
28.3565,2007,8,OMN,,
28.292,2007,9,OMN,,
26.6467,2007,10,OMN,,
24.6378,2007,11,OMN,,
22.7084,2007,12,OMN,,
19.9038,2008,1,OMN,,
19.6908,2008,2,OMN,,
23.8803,2008,3,OMN,,
27.0277,2008,4,OMN,,
29.6585,2008,5,OMN,,
30.3546,2008,6,OMN,,
28.7303,2008,7,OMN,,
27.5971,2008,8,OMN,,
28.4375,2008,9,OMN,,
26.9688,2008,10,OMN,,
24.2329,2008,11,OMN,,
20.7056,2008,12,OMN,,
19.6214,2009,1,OMN,,
21.4629,2009,2,OMN,,
24.1788,2009,3,OMN,,
26.9183,2009,4,OMN,,
30.1865,2009,5,OMN,,
30.7298,2009,6,OMN,,
29.7586,2009,7,OMN,,
28.8017,2009,8,OMN,,
28.0362,2009,9,OMN,,
26.8162,2009,10,OMN,,
24.6676,2009,11,OMN,,
22.8398,2009,12,OMN,,
21.1236,2010,1,OMN,,
22.0668,2010,2,OMN,,
25.1889,2010,3,OMN,,
28.5719,2010,4,OMN,,
30.1046,2010,5,OMN,,
30.9274,2010,6,OMN,,
29.389,2010,7,OMN,,
28.4406,2010,8,OMN,,
28.2388,2010,9,OMN,,
27.5615,2010,10,OMN,,
24.803,2010,11,OMN,,
21.9178,2010,12,OMN,,
20.8021,2011,1,OMN,,
21.4577,2011,2,OMN,,
24.2515,2011,3,OMN,,
27.0172,2011,4,OMN,,
30.207,2011,5,OMN,,
30.1521,2011,6,OMN,,
29.3358,2011,7,OMN,,
28.4203,2011,8,OMN,,
28.1071,2011,9,OMN,,
27.0113,2011,10,OMN,,
24.4235,2011,11,OMN,,
21.5257,2011,12,OMN,,
20.3697,2012,1,OMN,,
21.3137,2012,2,OMN,,
23.2556,2012,3,OMN,,
27.1107,2012,4,OMN,,
29.7906,2012,5,OMN,,
30.3476,2012,6,OMN,,
29.134,2012,7,OMN,,
28.2693,2012,8,OMN,,
28.428,2012,9,OMN,,
27.022,2012,10,OMN,,
24.7034,2012,11,OMN,,
22.8096,2012,12,OMN,,
20.4426,2013,1,OMN,,
21.4848,2013,2,OMN,,
21.9492,2013,3,OMN,,
27.1389,2013,4,OMN,,
30.21,2013,5,OMN,,
29.9463,2013,6,OMN,,
28.7553,2013,7,OMN,,
28.2325,2013,8,OMN,,
28.4839,2013,9,OMN,,
27.1393,2013,10,OMN,,
24.8544,2013,11,OMN,,
20.4729,2013,12,OMN,,
19.9635,2014,1,OMN,,
20.7326,2014,2,OMN,,
23.6583,2014,3,OMN,,
27.6818,2014,4,OMN,,
29.8777,2014,5,OMN,,
30.9386,2014,6,OMN,,
29.086,2014,7,OMN,,
28.1657,2014,8,OMN,,
28.4089,2014,9,OMN,,
27.7914,2014,10,OMN,,
24.71,2014,11,OMN,,
22.3394,2014,12,OMN,,
20.3733,2015,1,OMN,,
20.7207,2015,2,OMN,,
23.7345,2015,3,OMN,,
28.0177,2015,4,OMN,,
30.4647,2015,5,OMN,,
31.1371,2015,6,OMN,,
29.3889,2015,7,OMN,,
28.8754,2015,8,OMN,,
28.2227,2015,9,OMN,,
28.3769,2015,10,OMN,,
25.418,2015,11,OMN,,
22.1651,2015,12,OMN,,
